CON fEVs					GW6471 fEVs				
0.047931	0.044493	0.049354	0.048164	0.031035	0.061761	0.066165	0.062888	0.042509	0.048145
0.05416	0.052246	0.033711	0.043876	0.032965	0.063974	0.053602	0.057473	0.045201	0.050219
0.048714	0.048946	0.031564	0.05092	0.0299	0.064687	0.057341	0.058722	0.064708	0.049622
0.048318	0.044616	0.03414	0.050048	0.026746	0.061953	0.058527	0.058628	0.038002	0.053173
0.046315	0.051631	0.032663	0.045812	0.035888	0.067018	0.063082	0.060848	0.041947	0.054273
0.046898	0.051296	0.042633	0.040227	0.034818	0.068339	0.066738	0.066507	0.042024	0.051026
0.065532	0.048767	0.039261	0.034167	0.028223	0.064112	0.053179	0.055283	0.040787	0.042361
0.051492	0.044232	0.037982	0.035289	0.039132	0.058516	0.054195	0.055399	0.043861	0.040888
0.055935	0.0485	0.034607	0.039284	0.039486	0.078888	0.056131	0.05982	0.04513	0.047893
0.055684	0.051756	0.032823	0.040702	0.05312	0.073914	0.052636	0.064423	0.050473	0.062078
0.052306	0.040844	0.03897	0.040963	0.043966	0.077505	0.057439	0.062236	0.049411	0.071714
0.052294	0.040439	0.035393	0.033792	0.025127	0.08099	0.06521	0.05798	0.045957	0.062793
0.044577	0.041736	0.037604	0.039247	0.025463	0.068916	0.059045	0.059927	0.037209	0.060207
0.04696	0.047118	0.032427	0.03989	0.025674	0.071939	0.057261	0.064259	0.046019	0.056221
0.052887	0.036424	0.033324	0.043784	0.028529	0.060143	0.058897	0.059295	0.041265	0.057143
0.054327	0.035684	0.033342	0.044171	0.030246	0.065825	0.058488	0.055615	0.038083	0.046895
0.052264	0.035895	0.037214	0.040879	0.03037	0.070741	0.057986	0.069478	0.04139	0.046642
0.057921	0.042217	0.039348	0.044289	0.031896	0.073812	0.061223	0.056202	0.042387	0.044221
0.049417	0.047856	0.043857	0.038693	0.029011	0.067425	0.064052	0.054417	0.041312	0.044646
0.056761	0.041664	0.034845	0.041575	0.029573	0.065808	0.057591	0.050901	0.040048	0.046608
0.057786	0.050879	0.03708	0.04912	0.031535	0.067055	0.057803	0.04248	0.041607	0.053826
0.063204	0.053032	0.040193	0.046284	0.035384	0.068379	0.063889	0.062218	0.043665	0.058446
0.052902	0.050699	0.039903	0.042815	0.029332	0.066358	0.062302	0.063598	0.041084	0.055286
0.048738	0.043582	0.039647	0.051826	0.026507	0.055514	0.061571	0.082767	0.040111	0.041863
0.052221	0.045016	0.039294	0.046474	0.028337	0.066268	0.07145	0.062656	0.046136	0.049797
0.044413	0.043453	0.04325	0.049684	0.028006	0.061523	0.060321	0.066171	0.066571	0.053126
0.0496	0.042846	0.039445	0.050718	0.026603	0.070592	0.063312	0.054634	0.062873	0.042479
0.053688	0.040977	0.044097	0.040448	0.028489	0.070544	0.063615	0.049307	0.061121	0.062721
0.046728	0.041319	0.033554	0.034369	0.030015	0.064468	0.065296	0.049825	0.069916	0.054441
0.05001	0.036987	0.036892	0.038164	0.027818	0.059767	0.056159	0.04779	0.046812	0.049792
0.043376	0.037237	0.039744	0.043108	0.026082	0.063646	0.062843	0.055572	0.036325	0.035057
0.042517	0.040849	0.03645	0.04288	0.029597	0.063984	0.057103	0.056933	0.040871	0.032229
0.044792	0.042357	0.040156	0.048227	0.041426	0.059868	0.050706	0.048749	0.041799	0.047252
0.06168	0.044346	0.043606	0.060861	0.038005	0.060615	0.05875	0.048569	0.042157	0.050153
0.046951	0.045206	0.043437	0.048265	0.044611	0.059713	0.070041	0.044421	0.044734	0.042487
0.053634	0.048999	0.038586	0.0653	0.046908	0.061019	0.056884	0.047141	0.045644	0.051702
0.048246	0.052968	0.040711	0.047309	0.041137	0.059838	0.052679	0.046213	0.046639	0.046474
0.055953	0.052186	0.037274	0.047796	0.040471	0.056267	0.04681	0.047975	0.042512	0.063573
0.046179	0.050457	0.035985	0.046717	0.037888	0.057091	0.039542	0.049221	0.038909	0.0572
0.04352	0.050445	0.034765	0.046444	0.033032	0.052853	0.042849	0.050079	0.039957	0.056182
0.038612	0.043888	0.036275	0.040705	0.028559	0.052181	0.044832	0.046632	0.045492	0.055036
0.038034	0.04634	0.043289	0.040449	0.02848	0.046167	0.043276	0.049213	0.042898	0.078237
0.049811	0.043918	0.051965	0.042485	0.029368	0.051353	0.039409	0.047392	0.044648	0.059357
0.045903	0.038666	0.060676	0.042817	0.02944	0.056607	0.044834	0.046341	0.06193	0.060127
0.045434	0.04223	0.052819	0.040029	0.031295	0.050083	0.043537	0.047587	0.061068	0.05817
0.038884	0.045795	0.051085	0.043121	0.030983	0.051441	0.041524	0.049251	0.063437	0.054498
0.040359	0.039834	0.051801	0.043961	0.028502	0.050314	0.04618	0.05	0.063733	0.05327
0.045919	0.039685	0.047004	0.041545	0.037103	0.045889	0.044294	0.050662	0.045849	0.046375
0.048623	0.039654	0.0401	0.036048	0.032783	0.046912	0.050526	0.048599	0.058044	0.050907
0.049726	0.041061	0.040167	0.040479	0.02854	0.050345	0.041734	0.049548	0.042922	0.050805
0.055296	0.04446	0.041865	0.045185	0.032298	0.030602	0.04471	0.044	0.044445	0.049756
0.049316	0.046033	0.039371	0.045399	0.035826	0.047423	0.04559	0.049024	0.057644	0.052576
0.051755	0.043722	0.03735	0.0446	0.039403	0.045471	0.041902	0.06363	0.049816	0.050306
0.051123	0.043571	0.039238	0.045398	0.043748	0.045857	0.041339	0.062376	0.04781	0.053383
0.04338	0.037261	0.041273	0.048722	0.043278	0.051828	0.044783	0.059889	0.047866	0.062508
0.043184	0.03684	0.039379	0.048248	0.037906	0.061593	0.045972	0.053067	0.049621	0.063752
0.044522	0.037332	0.035747	0.053853	0.030692	0.058321	0.050318	0.054726	0.048952	0.057264
0.039845	0.042654	0.03733	0.051103	0.034034	0.054392	0.052847	0.056564	0.046048	0.048407
0.057178	0.042776	0.03883	0.047772	0.024202	0.053797	0.051826	0.047955	0.041806	0.046957
0.037542	0.042841	0.039347	0.054301	0.031436	0.05119	0.058067	0.04408	0.038985	0.045349
0.038124	0.042184	0.039566	0.039258	0.029321	0.044682	0.060845	0.044746	0.041391	0.050035
0.044837	0.042132	0.039493	0.039126	0.036005	0.049079	0.062267	0.046767	0.043699	0.05931
0.047649	0.046803	0.040602	0.045165	0.034541	0.049041	0.061481	0.043519	0.046194	0.052416
0.048235	0.047301	0.04044	0.043108	0.028335	0.044915	0.062698	0.045452	0.054685	0.047957
0.048569	0.047896	0.03783	0.042855	0.027719	0.057551	0.054789	0.040905	0.060158	0.053179
0.043756	0.049737	0.040678	0.047061	0.0278	0.039232	0.051214	0.042726	0.0723	0.051442
0.051549	0.048878	0.041281	0.03678	0.024114	0.035786	0.039804	0.04594	0.069526	0.049225
0.049528	0.047836	0.043462	0.04207	0.025322	0.044111	0.041041	0.046653	0.060057	0.043112
0.047854	0.0488	0.041513	0.043881	0.026856	0.044751	0.041506	0.046948	0.063869	0.049017
0.04878	0.054633	0.033713	0.043559	0.025733	0.056752	0.042153	0.050176	0.055556	0.045486
0.037626	0.042527	0.03311	0.042799	0.033825	0.036947	0.04576	0.063044	0.056613	0.051418
0.037428	0.04258	0.038452	0.050343	0.034932	0.042073	0.039231	0.062616	0.054629	0.047306
0.052975	0.042447	0.037732	0.042822	0.025653	0.04116	0.046446	0.060562	0.054445	0.048315
0.045005	0.039761	0.036062	0.036163	0.032134	0.039412	0.050203	0.058304	0.052135	0.044608
0.041048	0.037548	0.036857	0.042303	0.029107	0.046834	0.046732	0.060208	0.047177	0.048777
0.044382	0.042393	0.040445	0.043635	0.023813	0.054418	0.057837	0.059331	0.046483	0.052692
0.04883	0.043288	0.036954	0.045261	0.02978	0.054597	0.057261	0.050985	0.044791	0.05286
0.042105	0.044369	0.035125	0.047075	0.024583	0.060947	0.060507	0.044479	0.043463	0.06019
0.047601	0.044547	0.035684	0.045088	0.032379	0.064916	0.058202	0.041588	0.047818	0.054476
0.04848	0.044397	0.037804	0.04569	0.03017	0.065053	0.055475	0.039754	0.049397	0.05429
0.045531	0.044413	0.040967	0.045655	0.042315	0.055771	0.056437	0.04335	0.049678	0.055292
0.045705	0.047662	0.038176	0.042273	0.033823	0.055234	0.066179	0.04361	0.047687	0.049776
0.04854	0.058779	0.038505	0.046571	0.034633	0.055462	0.055879	0.044761	0.04797	0.049263
0.041585	0.063519	0.038821	0.043516	0.026744	0.060575	0.055334	0.047452	0.046026	0.049466
0.054558	0.054041	0.037657	0.044652	0.033079	0.056883	0.065047	0.048471	0.039485	0.047801
0.047385	0.048316	0.037984	0.045272	0.036844	0.064082	0.077144	0.043037	0.043771	0.051574
0.04039	0.04641	0.044306	0.044001	0.043208	0.062644	0.063896	0.046375	0.048572	0.058237
0.037554	0.04628	0.049044	0.043493	0.028484	0.061062	0.0657	0.047227	0.044141	0.043369
0.048257	0.047433	0.054518	0.047141	0.03267	0.058113	0.060179	0.047851	0.044866	0.055971
0.041804	0.051016	0.05778	0.043785	0.025118	0.051998	0.042865	0.047307	0.044086	0.056951
0.047807	0.047652	0.052083	0.045814	0.02498	0.05423	0.04162	0.047903	0.04286	0.041244
0.050557	0.052288	0.042325	0.04364	0.025647	0.055712	0.041061	0.050476	0.04359	0.051912
0.052676	0.041296	0.04236	0.038653	0.023931	0.061964	0.037044	0.053862	0.046407	0.056399
0.052668	0.051261	0.039279	0.039742	0.02726	0.060098	0.039465	0.060088	0.046985	0.054455
0.052548	0.050282	0.038094	0.045088	0.031404	0.067386	0.037288	0.058709	0.06282	0.055473
0.054655	0.044333	0.039032	0.046664	0.02879	0.054434	0.036319	0.062295	0.058799	0.051896
0.042992	0.045338	0.036316	0.038401	0.029476	0.051501	0.037561	0.054865	0.055508	0.052147
0.041579	0.046948	0.036623	0.034607	0.036283	0.05124	0.035682	0.056331	0.049254	0.05114
0.036519	0.05745	0.039612	0.040336	0.03253	0.043973	0.039224	0.051995	0.051393	0.050124
0.038349	0.048128	0.039685	0.043492	0.033075	0.03654	0.035283	0.048549	0.047115	0.051021
0.042593	0.043898	0.040909	0.0437	0.034994	0.039607	0.03629	0.042939	0.045856	0.049425
0.044248	0.043646	0.039007	0.042439	0.028376	0.042588	0.045546	0.0425	0.044094	0.04974
0.042279	0.037755	0.039269	0.041565	0.034348	0.04363	0.053448	0.040148	0.045006	0.043182
0.038805	0.042441	0.039994	0.049562	0.023849	0.042095	0.040073	0.039436	0.04464	0.046366
0.040847	0.037581	0.038644	0.055615	0.032032	0.04531	0.038463	0.040828	0.044884	0.047964
0.040627	0.039666	0.040538	0.061058	0.031782	0.045082	0.035774	0.044105	0.043904	0.049928
0.04284	0.036981	0.037134	0.036691	0.024153	0.045169	0.037656	0.040459	0.045956	0.046325
0.041633	0.036389	0.035728	0.042781	0.025419	0.047888	0.038306	0.040422	0.040308	0.046804
0.038015	0.034729	0.038057	0.050716	0.026222	0.04701	0.051365	0.038367	0.043153	0.055552
0.039569	0.034223	0.041585	0.045342	0.025269	0.039572	0.054686	0.038825	0.045872	0.059555
0.040982	0.037058	0.045436	0.050512	0.030015	0.045767	0.055759	0.042311	0.046299	0.070757
0.04105	0.035062	0.04419	0.0493	0.034953	0.04262	0.067275	0.04413	0.04704	0.082096
0.043043	0.036781	0.043724	0.038594	0.037981	0.044801	0.06298	0.042752	0.048124	0.08286
0.038649	0.036607	0.035104	0.041764	0.047305	0.043289	0.06889	0.04318	0.05376	0.057726
0.037636	0.037721	0.038015	0.034675	0.034057	0.043826	0.055207	0.04334	0.056282	0.057125
0.041098	0.033374	0.041304	0.052885	0.033123	0.043467	0.056435	0.042089	0.059775	0.058874
0.039808	0.034438	0.040745	0.041381	0.031326	0.044837	0.062485	0.042289	0.05781	0.057579
0.041666	0.036566	0.03941	0.041265	0.03455	0.051307	0.05165	0.043434	0.045597	0.057486
0.039561	0.037373	0.041224	0.051245	0.033994	0.059921	0.05027	0.043752	0.046136	0.054632
0.039126	0.034714	0.035982	0.057709	0.030324	0.062348	0.062105	0.05902	0.045945	0.053999
0.039391	0.035274	0.038344	0.050149	0.032325	0.062271	0.065047	0.05914	0.043076	0.049854
0.040064	0.03642	0.03723	0.050547	0.032716	0.053361	0.047043	0.055679	0.041079	0.057183
0.039575	0.037688	0.038637	0.060043	0.031484	0.060096	0.043692	0.056711	0.04141	0.05662
0.040311	0.041904	0.043759	0.048514	0.047435	0.053225	0.047296	0.04407	0.041897	0.054424
0.045808	0.041728	0.045555	0.046844	0.042281	0.049909	0.048403	0.043211	0.048074	0.052742
0.039853	0.031484	0.050005	0.0466	0.03942	0.051958	0.053516	0.043412	0.0495	0.054397
0.034005	0.033862	0.050527	0.041716	0.034499	0.044897	0.049426	0.040638	0.051334	0.056895
0.036019	0.040417	0.051858	0.042252	0.029377	0.032341	0.054519	0.04262	0.049843	0.051509
0.03907	0.033707	0.049548	0.044684	0.032084	0.043126	0.047944	0.045243	0.049284	0.048727
0.038374	0.0361	0.045721	0.042571	0.029266	0.045886	0.044688	0.040347	0.048312	0.051695
0.038536	0.035694	0.041905	0.040672	0.037044	0.044096	0.046376	0.039733	0.052616	0.054235
0.038164	0.035842	0.037608	0.044653	0.036523	0.041055	0.045271	0.040586	0.059229	0.056
0.039119	0.047795	0.036565	0.044211	0.031596	0.038387	0.040204	0.042057	0.066131	0.05024
0.038686	0.040559	0.03801	0.04291	0.029447	0.041732	0.040328	0.043756	0.056264	0.058339
0.03835	0.025531	0.040737	0.044182	0.032246	0.046102	0.038509	0.042505	0.049589	0.060731
0.04012	0.050543	0.038756	0.046274	0.036694	0.04565	0.037432	0.040053	0.046786	0.062221
0.043189	0.033475	0.045032	0.045648	0.048766	0.046669	0.038879	0.038548	0.048176	0.056715
0.04963	0.035866	0.045312	0.043617	0.051539	0.037052	0.036208	0.040631	0.04847	0.051082
0.046498	0.035775	0.042842	0.051604	0.051275	0.045466	0.037882	0.049294	0.049571	0.051829
0.045346	0.035936	0.043821	0.050486	0.047096	0.052416	0.040529	0.051002	0.052779	0.052881
0.043728	0.037888	0.04682	0.042276	0.04245	0.051277	0.039829	0.060863	0.053416	0.066189
0.038379	0.03695	0.054518	0.044741	0.037086	0.058032	0.033889	0.050024	0.056173	0.057495
0.037134	0.036011	0.056683	0.045895	0.034533	0.054491	0.048054	0.046854	0.062542	0.055406
0.040384	0.03551	0.05215	0.046337	0.039587	0.039106	0.041352	0.041623	0.066391	0.064699
0.033973	0.04029	0.047226	0.052226	0.043143	0.037438	0.039397	0.042975	0.069239	0.06746
0.035421	0.039033	0.038058	0.05064	0.047695	0.039122	0.043555	0.043523	0.068741	0.063211
0.037518	0.034668	0.03659	0.04005	0.049606	0.056522	0.039751	0.042748	0.059267	0.067178
0.038218	0.036852	0.040292	0.046099	0.044202	0.036063	0.039453	0.043275	0.070355	0.06443
0.037637	0.037952	0.04563	0.050378	0.03804	0.041159	0.035624	0.042284	0.068631	0.063148
0.037591	0.037469	0.04595	0.049171	0.039767	0.045194	0.037924	0.044366	0.067083	0.065656
0.038631	0.039788	0.041299	0.046584	0.043792	0.045912	0.039498	0.04204	0.062016	0.063337
0.037829	0.039961	0.040436	0.050653	0.041006	0.044498	0.037835	0.039727	0.061118	0.064333
0.036037	0.035521	0.043038	0.057355	0.038631	0.043134	0.035602	0.04038	0.084318	0.066769
0.036771	0.036191	0.044177	0.052671	0.042638	0.044235	0.043731	0.042883	0.075066	0.050805
0.038265	0.035577	0.052113	0.054182	0.033261	0.044113	0.051193	0.048476	0.068835	0.049173
0.039331	0.037035	0.047804	0.05466	0.038195	0.04849	0.050344	0.05223	0.069464	0.06521
0.039922	0.037796	0.0407	0.054888	0.050098	0.053258	0.05305	0.041759	0.071036	0.065906
0.040401	0.038288	0.035643	0.04975	0.050346	0.053114	0.050271	0.045454	0.057119	0.072816
0.042912	0.047906	0.037788	0.047065	0.057065	0.04125	0.04943	0.044319	0.058598	0.067047
0.042766	0.051828	0.045425	0.043892	0.058749	0.047622	0.045907	0.042818	0.071099	0.062843
0.044269	0.050409	0.052281	0.043622	0.052046	0.047814	0.037976	0.044115	0.065784	0.05898
0.043023	0.050808	0.042699	0.053135	0.058798	0.058221	0.038097	0.044335	0.058672	0.06132
0.038734	0.047006	0.044817	0.045897	0.050563	0.056556	0.039861	0.043114	0.06	0.066532
0.03688	0.041463	0.050702	0.055419	0.046701	0.049084	0.04602	0.04317	0.056773	0.065103
0.038696	0.042253	0.052869	0.051207	0.041853	0.050879	0.039101	0.044916	0.048237	0.060445
0.043357	0.043708	0.058841	0.047365	0.041521	0.048801	0.035979	0.043028	0.05593	0.066208
0.043086	0.049622	0.056721	0.05318	0.035621	0.051285	0.04892	0.043703	0.048673	0.062309
0.03743	0.042864	0.046156	0.057327	0.029534	0.042013	0.052427	0.042652	0.04474	0.061953
0.033815	0.041178	0.046087	0.054777	0.028579	0.054067	0.047656	0.047282	0.053869	0.058772
0.035579	0.042994	0.045448	0.051843	0.02921	0.044996	0.054554	0.057534	0.056011	0.047565
0.038549	0.042289	0.052197	0.051956	0.035079	0.045413	0.060952	0.063631	0.043052	0.058122
0.039916	0.045299	0.042341	0.052706	0.046039	0.043651	0.051754	0.057772	0.048726	0.060582
0.039022	0.043038	0.045626	0.046837	0.045625	0.058788	0.049061	0.055665	0.050613	0.055357
0.038742	0.040683	0.040911	0.047876	0.054259	0.041775	0.046414	0.04978	0.053861	0.057495
0.039377	0.036939	0.032967	0.043862	0.049499	0.051717	0.046787	0.048358	0.066736	0.052844
0.042029	0.039372	0.036591	0.040395	0.047197	0.037394	0.046733	0.053464	0.066922	0.052999
0.040188	0.042632	0.041182	0.050559	0.048347	0.0492	0.05112	0.050705	0.0724	0.042203
0.039116	0.041385	0.040806	0.052062	0.050462	0.037955	0.046324	0.047387	0.063729	0.05351
0.04082	0.037391	0.043438	0.058646	0.045962	0.049154	0.049745	0.045815	0.062693	0.06201
0.039119	0.04254	0.042638	0.052673	0.036828	0.048052	0.053405	0.045639	0.077401	0.059547
0.039583	0.046486	0.049631	0.049644	0.034459	0.036753	0.046163	0.044544	0.058356	0.065805
0.039458	0.037735	0.047359	0.042148	0.043225	0.047336	0.040712	0.04565	0.063316	0.064666
0.040676	0.030211	0.045341	0.037996	0.038246	0.047457	0.038936	0.049137	0.056097	0.06482
0.048835	0.038098	0.040551	0.045734	0.042328	0.051075	0.052034	0.0612	0.054014	0.061489
0.051133	0.043243	0.036477	0.04848	0.047468	0.052619	0.046046	0.056051	0.053438	0.057722
0.046628	0.040936	0.049879	0.050261	0.049793	0.065313	0.044744	0.053359	0.059757	0.069094
0.044762	0.041873	0.04488	0.049534	0.049659	0.055003	0.04515	0.053331	0.061707	0.057161
0.044575	0.041956	0.04159	0.049555	0.043821	0.052021	0.043876	0.053216	0.054484	0.064845
0.047963	0.040568	0.045933	0.04655	0.047678	0.053205	0.044796	0.048463	0.062796	0.052268
0.044137	0.041635	0.044237	0.036912	0.043941	0.048353	0.049923	0.048265	0.061893	0.055479
0.040971	0.042255	0.041827	0.046603	0.041384	0.046793	0.042206	0.048128	0.059659	0.059539
0.041712	0.040219	0.041772	0.05507	0.037885	0.046604	0.044997	0.050624	0.048274	0.06615
0.037521	0.037712	0.045616	0.040339	0.034075	0.044577	0.043742	0.051913	0.041663	0.054294
0.043174	0.038777	0.046477	0.035929	0.035816	0.046014	0.055394	0.047936	0.044241	0.049781
0.042176	0.039038	0.052368	0.042995	0.038782	0.047238	0.046877	0.04631	0.041583	0.050758
0.043619	0.04189	0.05161	0.049211	0.03752	0.045493	0.042165	0.048282	0.044723	0.042781
0.042411	0.041461	0.052471	0.050587	0.033783	0.04544	0.037431	0.051103	0.045208	0.049449
0.044555	0.038046	0.051148	0.04463	0.032491	0.046456	0.042262	0.046504	0.045656	0.056944
0.043088	0.039956	0.050798	0.044202	0.03369	0.044678	0.0424	0.046502	0.045254	0.060706
0.041577	0.041331	0.050913	0.046003	0.034499	0.047654	0.04261	0.047366	0.048247	0.059935
0.039687	0.050157	0.046068	0.042178	0.035568	0.046273	0.041721	0.048896	0.056629	0.055275
0.042273	0.05534	0.047679	0.03534	0.036998	0.046396	0.027583	0.045875	0.064744	0.066028
0.045979	0.050425	0.043785	0.041537	0.041236	0.0461	0.036163	0.044477	0.063943	0.060334
0.039644	0.044509	0.044164	0.048038	0.043116	0.048634	0.037371	0.048727	0.05714	0.056609
0.052016	0.040949	0.044108	0.047883	0.058419	0.048152	0.051771	0.048741	0.055416	0.057251
0.048178	0.040554	0.04211	0.047896	0.047122	0.056481	0.040825	0.056232	0.085885	0.048269
0.034316	0.038839	0.035029	0.053023	0.041268	0.059658	0.059478	0.053187	0.069664	0.046529
0.037844	0.039936	0.036091	0.048624	0.041775	0.049112	0.051903	0.057894	0.0703	0.052392
0.037699	0.04264	0.037673	0.048449	0.050273	0.050729	0.050397	0.06282	0.072387	0.05416
0.041706	0.040553	0.040314	0.047677	0.035947	0.052318	0.047362	0.048913	0.056515	0.060998
0.050003	0.040416	0.03877	0.034405	0.030697	0.056654	0.043463	0.052268	0.059235	0.052634
0.044612	0.041802	0.043614	0.04074	0.039533	0.063283	0.044557	0.049635	0.059053	0.056527
0.039181	0.040417	0.042868	0.045161	0.047218	0.056011	0.045654	0.044718	0.06012	0.055337
0.042881	0.039639	0.050782	0.044513	0.03615	0.056302	0.039767	0.051378	0.053904	0.048679
0.053719	0.037604	0.044107	0.045129	0.032702	0.05883	0.041859	0.053878	0.044524	0.050379
0.04157	0.042615	0.050093	0.046542	0.033855	0.046336	0.042459	0.050124	0.040232	0.051416
0.033854	0.037735	0.069798	0.043318	0.039241	0.043481	0.045454	0.045126	0.042494	0.053379
0.038299	0.043828	0.052472	0.040675	0.039123	0.058717	0.058775	0.04899	0.04564	0.053476
0.04082	0.048443	0.050483	0.041356	0.042171	0.06324	0.038668	0.047869	0.046974	0.053642
0.041686	0.044564	0.047446	0.045802	0.033145	0.050087	0.060797	0.060017	0.047584	0.051492
0.041571	0.045865	0.041075	0.056158	0.027951	0.046839	0.052796	0.050819	0.042489	0.046242
0.053822	0.042993	0.045844	0.046769	0.037439	0.046774	0.041352	0.046461	0.044933	0.055412
0.048616	0.04224	0.045482	0.051476	0.040517	0.040872	0.043862	0.039625	0.054668	0.059613
0.039321	0.041646	0.044427	0.03712	0.041373	0.037253	0.040108	0.047023	0.053732	0.058376
0.048368	0.041066	0.043522	0.04379	0.046949	0.042711	0.051212	0.061288	0.05035	0.059935
0.041817	0.037871	0.03434	0.047527	0.050725	0.045704	0.043687	0.063865	0.047836	0.054449
0.029759	0.057637	0.036697	0.043986	0.041943	0.046784	0.037501	0.059285	0.054878	0.06425
0.046999	0.056072	0.041655	0.047123	0.041766	0.059029	0.057133	0.070296	0.061077	0.065281
0.068448	0.05481	0.042543	0.044731	0.034606	0.065985	0.065348	0.081707	0.053929	0.058949
0.041412	0.042124	0.041496	0.05579	0.039124	0.059047	0.049248	0.061717	0.04529	0.053341
0.03563	0.04019	0.044607	0.045118	0.035997	0.055983	0.040206	0.050833	0.054556	0.049414
0.040497	0.041318	0.044417	0.041311	0.031298	0.054606	0.040983	0.047489	0.059827	0.055759
0.045367	0.04553	0.045544	0.033961	0.032929	0.047282	0.041325	0.049279	0.045173	0.059869
0.047583	0.041048	0.050558	0.046557	0.039891	0.047901	0.041621	0.049578	0.038876	0.058234
0.050369	0.042821	0.058779	0.049855	0.048453	0.047907	0.055638	0.049462	0.042887	0.051799
0.051954	0.041	0.055337	0.048989	0.054253	0.058017	0.043131	0.048386	0.047852	0.052435
0.051576	0.040958	0.055363	0.048663	0.04777	0.057395	0.040855	0.050044	0.046759	0.049153
0.044889	0.04478	0.053033	0.043134	0.050191	0.053532	0.046601	0.052578	0.053281	0.057068
0.056115	0.045508	0.054892	0.050667	0.056166	0.049737	0.040446	0.051281	0.052236	0.060695
0.053904	0.048478	0.050856	0.058512	0.050944	0.051569	0.042865	0.057034	0.063461	0.063043
0.043871	0.058089	0.044632	0.047797	0.044441	0.05169	0.042316	0.044153	0.052202	0.066895
0.040662	0.053454	0.046303	0.046499	0.052842	0.041188	0.04693	0.047613	0.060262	0.068939
