CON fEVs						GW6471 fEVs					
0.709957	0.761487	0.740644	0.782623	0.697575	0.721903	0.740153	0.80917	0.751812	0.714018	0.694487	0.707805
0.728774	0.743816	0.763789	0.797654	0.692748	0.707818	0.741435	0.815029	0.741459	0.696498	0.699424	0.706007
0.738947	0.739273	0.745021	0.796376	0.686141	0.705504	0.736049	0.825719	0.734208	0.686687	0.729576	0.70674
0.744715	0.757259	0.750644	0.794568	0.703573	0.70157	0.744656	0.8159	0.741464	0.679708	0.698652	0.715426
0.780079	0.774044	0.782046	0.798548	0.740829	0.698536	0.746534	0.809587	0.741208	0.700469	0.723831	0.710675
0.785015	0.764104	0.763083	0.797312	0.690237	0.703421	0.757253	0.794487	0.743354	0.685487	0.707079	0.710818
0.760003	0.762973	0.750263	0.770194	0.68792	0.713087	0.717292	0.774665	0.726036	0.710115	0.722605	0.699114
0.70586	0.747269	0.753961	0.782451	0.690395	0.694172	0.729928	0.740334	0.708186	0.666507	0.72143	0.696182
0.739075	0.750195	0.793624	0.795062	0.685408	0.712666	0.736271	0.759723	0.736341	0.675731	0.722911	0.690468
0.747448	0.747529	0.763077	0.781395	0.685678	0.722684	0.731534	0.759617	0.72678	0.67796	0.717493	0.705132
0.73795	0.753198	0.773853	0.745152	0.707866	0.711114	0.73497	0.760708	0.720626	0.687873	0.720681	0.711321
0.729367	0.732015	0.761088	0.71908	0.741004	0.698189	0.709847	0.737341	0.696343	0.664495	0.718794	0.708391
0.762057	0.759371	0.760553	0.727542	0.741889	0.690889	0.720383	0.749687	0.730457	0.665005	0.709209	0.706389
0.751175	0.777875	0.749738	0.749794	0.733902	0.703709	0.770906	0.739516	0.73437	0.680396	0.713045	0.690184
0.76972	0.756424	0.769222	0.769413	0.724234	0.695371	0.718282	0.782808	0.801712	0.665805	0.696661	0.669211
0.794568	0.762863	0.785722	0.752746	0.707334	0.694498	0.747212	0.789547	0.812025	0.641932	0.711548	0.672364
0.766486	0.756738	0.817321	0.761688	0.744842	0.693614	0.775832	0.751521	0.773563	0.681766	0.720967	0.690075
0.736656	0.696723	0.793634	0.741767	0.732813	0.699658	0.776073	0.755724	0.776791	0.708619	0.72288	0.694877
0.786592	0.755739	0.786543	0.723198	0.733473	0.695746	0.721348	0.73115	0.732128	0.673328	0.684445	0.697927
0.737733	0.739192	0.766096	0.731465	0.743817	0.681513	0.758457	0.756369	0.780067	0.643416	0.700655	0.683277
0.779299	0.763713	0.751004	0.738258	0.725884	0.72309	0.754525	0.7853	0.813778	0.640589	0.685185	0.677889
0.78717	0.782231	0.788646	0.752769	0.702568	0.731399	0.734795	0.749523	0.783712	0.617925	0.684979	0.684624
0.777661	0.753357	0.814549	0.751246	0.67498	0.728926	0.745956	0.729689	0.763894	0.628888	0.674586	0.676925
0.758202	0.732452	0.802192	0.744969	0.662534	0.742897	0.768722	0.736341	0.762553	0.610926	0.688341	0.702628
0.761552	0.725759	0.769323	0.724236	0.663337	0.762621	0.723361	0.736054	0.767482	0.577278	0.693638	0.736335
											
0.775791	0.731919	0.7812	0.749542	0.687891	0.763753	0.723957	0.747003	0.778145	0.623578	0.734229	0.70371
0.776329	0.734267	0.751593	0.765444	0.681311	0.776045	0.711807	0.735952	0.779851	0.607794	0.677902	0.702118
0.767046	0.750055	0.737289	0.778798	0.663967	0.760808	0.71293	0.699528	0.752372	0.619426	0.711548	0.701268
0.754182	0.736976	0.724375	0.76352	0.64753	0.753349	0.711146	0.693092	0.764441	0.629546	0.749222	0.673924
0.773509	0.724096	0.742583	0.753874	0.673943	0.755634	0.717545	0.720249	0.745429	0.637796	0.776975	0.684584
0.770891	0.725769	0.738453	0.740346	0.707855	0.75929	0.782731	0.790494	0.761676	0.653434	0.722304	0.709732
0.773377	0.735185	0.753953	0.737983	0.704517	0.744402	0.808663	0.799215	0.751245	0.70481	0.74259	0.711527
0.789688	0.739256	0.783096	0.742708	0.652781	0.744804	0.810943	0.782598	0.748314	0.719132	0.735037	0.701718
0.792198	0.779131	0.798302	0.765341	0.671244	0.737441	0.817174	0.801752	0.786929	0.710737	0.720485	0.698522
0.780713	0.789392	0.804612	0.735717	0.669528	0.748005	0.814654	0.778182	0.762478	0.721395	0.699468	0.692264
0.779134	0.806165	0.803591	0.737837	0.676388	0.751155	0.802211	0.770092	0.743409	0.714909	0.712325	0.685382
0.782135	0.805924	0.806476	0.725027	0.699254	0.74047	0.784592	0.770128	0.784501	0.72941	0.723628	0.70079
0.767004	0.746085	0.797802	0.728928	0.72383	0.704486	0.763391	0.749253	0.798956	0.710586	0.702041	0.692106
0.779191	0.771422	0.776159	0.78497	0.721573	0.685428	0.80176	0.783673	0.781739	0.725632	0.716905	0.697571
0.773293	0.767002	0.810075	0.80043	0.710757	0.698198	0.784895	0.778496	0.793024	0.74462	0.721745	0.713641
0.77818	0.782907	0.806396	0.782001	0.739986	0.707265	0.762895	0.771272	0.802465	0.695302	0.721438	0.707243
0.774707	0.771236	0.796121	0.764187	0.703567	0.708589	0.794261	0.769723	0.802563	0.651514	0.698849	0.691895
0.793531	0.779452	0.816548	0.764563	0.747514	0.706098	0.80237	0.754679	0.81329	0.669309	0.70033	0.677931
0.768415	0.734551	0.806198	0.765665	0.740945	0.677729	0.772185	0.723805	0.779349	0.665081	0.713351	0.670188
