HLF+/+ ND				HLF+/- ND				HLF+/+ HFD				HLF+/- HFD			
0.010635	0.010827	0.023577	0.017896	0.01395	0.014952	0.020165	0.017255	0.016046664	0.015952772	0.017313842	0.016037017	0.02292243	0.014732933	0.017026504	0.019869619
0.010815	0.010714	0.021133	0.016771	0.013074	0.017873	0.020391	0.014783	0.016197785	0.017061888	0.015073433	0.014102904	0.016392918	0.015581326	0.018940608	0.025231384
0.010335	0.010933	0.020521	0.015352	0.011967	0.016576	0.02295	0.012011	0.013289698	0.01572507	0.012577541	0.010966741	0.018915325	0.017287654	0.017611254	0.024201579
0.011225	0.012031	0.018703	0.01558	0.012145	0.014465	0.019192	0.011056	0.010543118	0.014750175	0.011468326	0.01219282	0.018620821	0.014390834	0.016441668	0.020759753
0.009869	0.010829	0.01687	0.01559	0.012153	0.01173	0.022268	0.014537	0.009873404	0.014460823	0.01270194	0.011568225	0.015716082	0.013546847	0.016583694	0.023645557
0.017596	0.01148	0.021256	0.019716	0.015369	0.013245	0.020417	0.016789	0.010155887	0.016494066	0.013599677	0.011985397	0.014124924	0.013389611	0.014324694	0.025064491
0.018905	0.013118	0.018211	0.018076	0.014091	0.012048	0.017311	0.011404	0.010958176	0.013196882	0.012418276	0.010267807	0.014308068	0.014287114	0.017128539	0.023431132
0.0207	0.016146	0.017638	0.015294	0.011922	0.010884	0.016746	0.012304	0.010382031	0.014225823	0.012602002	0.011635127	0.013695631	0.013429486	0.018108384	0.022266993
0.020468	0.015418	0.017265	0.015423	0.012023	0.011807	0.012505	0.015289	0.009857115	0.012812609	0.010612621	0.011761448	0.010950242	0.013563136	0.015332595	0.021333673
0.019947	0.017303	0.016513	0.013501	0.010524	0.01171	0.012668	0.014985	0.012138583	0.013035727	0.010362932	0.010530224	0.011124958	0.012457762	0.015543759	0.021465357
0.014744	0.015922	0.018961	0.019605	0.015283	0.011939	0.011321	0.014018	0.011190543	0.012308493	0.011073442	0.009683786	0.013379902	0.013597365	0.015467552	0.020551946
0.016312	0.018237	0.022829	0.015626	0.012181	0.012146	0.011518	0.017492	0.015527824	0.013378022	0.013453371	0.008833743	0.011128973	0.014010065	0.016837547	0.01837991
0.013909	0.01591	0.022473	0.015422	0.012022	0.010874	0.01109	0.022319	0.01292436	0.0123832	0.010672272	0.012034621	0.012426055	0.014385512	0.014834664	0.016934672
0.011741	0.014368	0.019321	0.01532	0.011942	0.010845	0.011659	0.021905	0.011563289	0.01189413	0.010483984	0.011526672	0.011000326	0.012868907	0.016409198	0.017416013
0.010155	0.014918	0.01917	0.014816	0.01155	0.01095	0.012787	0.018991	0.010518827	0.010933613	0.01093875	0.010971224	0.011760828	0.011717987	0.013226716	0.017537674
0.010109	0.013374	0.021164	0.01476	0.011506	0.011184	0.011827	0.023176	0.010266168	0.010730768	0.011615729	0.010853937	0.010894204	0.012510618	0.013384341	0.025776546
0.009183	0.010515	0.017692	0.016232	0.012653	0.011159	0.011052	0.017848	0.009992719	0.010291803	0.011199733	0.012962901	0.013113995	0.013455542	0.013743259	0.024301898
0.010293	0.00985	0.021976	0.016014	0.012483	0.011278	0.011718	0.02094	0.010463094	0.01038235	0.011121934	0.012236669	0.014379307	0.01450324	0.014001203	0.022175324
0.01033	0.012008	0.023718	0.016188	0.012619	0.010978	0.011068	0.021334	0.009988808	0.012082216	0.014508786	0.011382417	0.015953299	0.013726065	0.013359491	0.021555614
0.010489	0.010422	0.025135	0.015664	0.012211	0.013742	0.011808	0.01274	0.010191226	0.01314701	0.015918297	0.011766723	0.020335008	0.015463015	0.013192116	0.021297269
0.012636	0.010493	0.022548	0.015515	0.012094	0.011845	0.012599	0.015831	0.009745008	0.010262126	0.013809493	0.011591317	0.015620397	0.016770678	0.014132659	0.019965657
0.012628	0.01397	0.021003	0.020001	0.015591	0.011386	0.012144	0.018036	0.010183451	0.010369482	0.011154739	0.011020615	0.012893403	0.018929382	0.013208491	0.020697731
0.014702	0.01189	0.020348	0.01965	0.015318	0.016376	0.011466	0.01035	0.009773094	0.010563098	0.008824067	0.011833834	0.011840828	0.015705361	0.01269369	0.020118245
0.013927	0.010525	0.017039	0.018215	0.014199	0.017007	0.011455	0.011391	0.013265549	0.011026481	0.010169491	0.011595902	0.010997371	0.014797775	0.012879741	0.025048849
