HLF+/+ ND				HLF+/- ND				HLF+/+ HFD				HLF+/- HFD			
0.036777	0.037588	0.077293	0.039749	0.048855	0.050044	0.06817	0.056621	0.055475	0.05451	0.059465	0.05459	0.078979	0.050401	0.058404	0.068858
0.037761	0.037382	0.07013	0.039398	0.046191	0.059951	0.069341	0.04819	0.056455	0.058805	0.05201	0.048816	0.056328	0.054095	0.065662	0.087466
0.036015	0.038168	0.067838	0.040675	0.042171	0.0556	0.077957	0.039109	0.046768	0.054338	0.043574	0.038174	0.065407	0.059627	0.06092	0.084293
0.039142	0.041948	0.062048	0.041947	0.042654	0.048855	0.065175	0.036025	0.036981	0.050445	0.039325	0.042438	0.064089	0.048999	0.056556	0.071776
0.034596	0.037973	0.056838	0.053208	0.042471	0.039687	0.07651	0.047495	0.034729	0.049452	0.0435	0.040092	0.053833	0.0467	0.057559	0.082321
0.060965	0.039924	0.072526	0.054669	0.053624	0.044965	0.070093	0.055963	0.035638	0.056471	0.046746	0.041585	0.048457	0.046183	0.049575	0.087286
0.065548	0.045473	0.062485	0.038779	0.049549	0.041249	0.059364	0.03872	0.038478	0.045411	0.042763	0.035839	0.049393	0.049702	0.059481	0.081783
0.071228	0.055351	0.060301	0.03804	0.042132	0.03755	0.05788	0.041943	0.036503	0.049118	0.04335	0.0404	0.047185	0.04646	0.062868	0.077092
0.070351	0.052283	0.059333	0.037066	0.042256	0.040932	0.04358	0.052448	0.034571	0.044076	0.036606	0.041142	0.038061	0.047079	0.053311	0.073622
0.068143	0.058429	0.056586	0.041798	0.036494	0.040521	0.043735	0.051769	0.042735	0.044661	0.035554	0.036613	0.038667	0.043263	0.053775	0.073644
0.050607	0.054126	0.06497	0.042805	0.052846	0.041215	0.039437	0.048436	0.039089	0.042462	0.038404	0.03379	0.046608	0.047294	0.053493	0.070831
0.055663	0.061694	0.077456	0.044757	0.042357	0.042159	0.040159	0.059866	0.054003	0.046235	0.046331	0.030777	0.038973	0.048981	0.058177	0.063448
0.048251	0.053405	0.076061	0.04265	0.042071	0.037711	0.038566	0.076265	0.045232	0.042633	0.036619	0.041896	0.043137	0.050036	0.051353	0.058564
0.040725	0.048007	0.065151	0.042151	0.041521	0.037748	0.040587	0.075101	0.040426	0.04136	0.035737	0.039799	0.038232	0.044825	0.056702	0.06034
0.035826	0.050436	0.063986	0.047128	0.040161	0.038044	0.044564	0.064736	0.036823	0.037773	0.037253	0.037694	0.040879	0.040913	0.045831	0.060931
0.035729	0.045109	0.070935	0.056193	0.039808	0.039056	0.041325	0.079584	0.036183	0.037241	0.039801	0.037545	0.037747	0.043378	0.046676	0.088557
0.032608	0.035295	0.059585	0.066543	0.043621	0.038749	0.038525	0.060832	0.035403	0.035876	0.038531	0.045002	0.045304	0.046848	0.047934	0.083515
0.036304	0.033301	0.075816	0.045421	0.043452	0.039287	0.041119	0.071187	0.03696	0.036045	0.038196	0.042619	0.04975	0.050249	0.048749	0.075737
0.036699	0.040884	0.081652	0.035465	0.044024	0.038313	0.038939	0.072217	0.035447	0.042111	0.049133	0.039579	0.055036	0.047303	0.04644	0.074156
0.036688	0.035542	0.086112	0.036993	0.042602	0.047624	0.040987	0.043299	0.035893	0.045793	0.054539	0.040855	0.070434	0.053052	0.045982	0.073243
0.044284	0.035957	0.077008	0.033211	0.041962	0.041234	0.043913	0.052927	0.03426	0.035814	0.047508	0.040305	0.053752	0.057607	0.049172	0.069065
0.044371	0.047344	0.071411	0.039838	0.053197	0.039309	0.042384	0.06029	0.035784	0.036026	0.038451	0.038433	0.044231	0.064884	0.045788	0.071338
0.051295	0.04018	0.069485	0.036027	0.051962	0.05547	0.039662	0.034914	0.03424	0.03657	0.030545	0.041458	0.040707	0.053694	0.043897	0.069766
0.048772	0.035798	0.058043	0.034611	0.048523	0.057449	0.039719	0.038784	0.046038	0.037986	0.035165	0.04019	0.037977	0.051181	0.044771	0.086842
0.04543	0.039219	0.064897	0.040918	0.035007	0.041079	0.047356	0.039821	0.048659	0.036135	0.035982	0.043469	0.045643	0.053695	0.047848	0.074724
0.044433	0.037583	0.066148	0.046199	0.043196	0.038543	0.047833	0.039929	0.040168	0.036394	0.03304	0.042395	0.043794	0.054921	0.055728	0.073352
0.053185	0.037907	0.057018	0.04496	0.052309	0.042697	0.051903	0.049857	0.037948	0.038439	0.036918	0.040964	0.035386	0.053991	0.045514	0.072905
0.074062	0.037894	0.065664	0.037398	0.058316	0.049367	0.049567	0.046031	0.037708	0.044686	0.030988	0.035138	0.043198	0.051443	0.045585	0.069826
0.074967	0.036345	0.066961	0.039355	0.040567	0.038847	0.041457	0.044539	0.037051	0.042905	0.036315	0.031341	0.039119	0.044731	0.042851	0.071021
0.055279	0.035467	0.069042	0.03945	0.038072	0.028853	0.039525	0.045508	0.034697	0.045145	0.035245	0.033522	0.035614	0.041937	0.042557	0.067972
0.047111	0.043395	0.068637	0.040108	0.044271	0.035893	0.041621	0.041615	0.034458	0.042427	0.035292	0.037122	0.045751	0.044692	0.042233	0.067058
0.059556	0.046869	0.068944	0.041318	0.043268	0.041241	0.041824	0.044647	0.033489	0.041503	0.041519	0.042817	0.034238	0.044753	0.043743	0.064339
