HLF+/+HFD			HLF-/-HFD		
3.668052	3.951926	5.312601	4.514894	4.289563	4.090221
3.695187	3.951926	5.312601	4.514894	4.348579	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.090221
3.706457	3.951926	5.312601	4.514894	4.348836	4.094298
3.706457	3.951926	5.312601	4.514894	4.348836	4.188447
3.706457	3.951926	5.312601	4.514894	4.371362	4.189223
3.706457	3.951926	5.312601	4.514894	4.423508	4.189223
3.706457	3.951926	5.312601	4.514894	4.423508	4.189223
3.706457	3.951926	5.312601	4.514894	4.423508	4.189223
3.706457	3.951926	5.312601	4.514894	4.424291	4.189223
3.706457	3.951926	5.312601	4.514894	4.426504	4.189223
3.706457	3.951926	5.312601	4.514894	4.426572	4.189223
3.706457	3.951926	5.312601	4.514894	4.426572	4.189223
3.706457	3.951926	5.312601	4.514894	4.426572	4.189223
3.706457	3.951926	5.312601	4.514894	4.426572	4.189223
3.706457	3.951926	5.313738	4.514894	4.426572	4.189223
3.706457	3.951926	5.318934	4.514894	4.426572	4.189223
3.706457	3.951926	5.331144	4.514894	4.426572	4.189223
3.706457	3.951926	5.338505	4.514894	4.426572	4.189223
3.706457	3.951926	5.349292	4.514894	4.426572	4.189223
3.706457	3.951926	5.416486	4.514894	4.426572	4.189223
3.706457	3.951926	5.416486	4.514894	4.426572	4.189223
3.706457	4.008833	5.416486	4.514894	4.426572	4.189223
3.706457	4.016471	5.416486	4.514894	4.426572	4.189223
3.706457	4.029187	5.434313	4.514894	4.426572	4.189223
3.706457	4.036136	5.439891	4.514894	4.426572	4.189223
3.706457	4.065263	5.439891	4.514894	4.426572	4.189223
3.706858	4.109259	5.439891	4.514894	4.426572	4.189223
3.713279	4.109259	5.439891	4.514894	4.426572	4.189223
3.721136	4.109259	5.439891	4.514894	4.426572	4.189223
3.758033	4.109259	5.439891	4.514894	4.516822	4.189223
3.780875	4.109259	5.439891	4.514894	4.550485	4.189223
3.780875	4.109259	5.439891	4.514894	4.550485	4.189286
3.780875	4.138353	5.439891	4.514894	4.550485	4.199028
3.780875	4.203618	5.462952	4.514894	4.550485	4.199703
3.780875	4.203618	5.475198	4.544043	4.550485	4.199703
3.780875	4.203618	5.47864	4.672462	4.550485	4.199703
3.780875	4.203618	5.558873	4.672683	4.550485	4.199703
3.780875	4.203618	5.579947	4.672683	4.550485	4.199703
3.780875	4.203618	5.582303	4.672683	4.550485	4.199703
3.780875	4.203618	5.596526	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.550485	4.199703
3.780875	4.203618	5.596532	4.672683	4.60643	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.672683	4.731927	4.199703
3.780875	4.203618	5.596532	4.745601	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.199703
3.780875	4.203618	5.596532	4.793542	4.731927	4.253665
3.780875	4.203618	5.596532	4.793542	4.731927	4.363225
3.818447	4.203618	5.596532	4.793542	4.731927	4.363225
3.847374	4.203618	5.596532	4.793542	4.731927	4.363225
3.847374	4.203618	5.596532	4.793542	4.731927	4.363225
3.847374	4.223	5.596532	4.793542	4.731927	4.363225
3.847374	4.316522	5.596532	4.793542	4.731927	4.363225
3.847374	4.316522	5.596532	4.793542	4.748462	4.363225
3.847374	4.316522	5.596532	4.793542	4.826413	4.363225
3.903391	4.316522	5.596532	4.888219	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.826413	4.363225
3.937724	4.316522	5.596532	4.947489	4.866152	4.363225
3.937724	4.316522	5.596532	4.947489	4.97732	4.363225
3.937724	4.316522	5.596532	4.947489	4.97732	4.363225
3.937724	4.316522	5.596532	4.947489	4.97732	4.363225
3.937724	4.316522	5.596532	4.947489	4.97732	4.363225
3.937724	4.316522	5.596532	4.947489	4.97732	4.480901
3.937724	4.316522	5.596532	4.947489	4.97732	4.498485
3.937724	4.316522	5.596532	4.947489	4.97732	4.498485
3.937724	4.316522	5.596532	4.947489	4.97732	4.498485
3.937724	4.316522	5.596532	4.947489	4.97732	4.498485
3.937724	4.316522	5.596532	4.947489	4.97732	4.498485
3.937724	4.316522	5.596532	4.947489	4.981075	4.498485
3.937724	4.316522	5.596532	4.947489	5.123835	4.498485
3.937724	4.316522	5.596532	4.947489	5.130656	4.498485
3.937724	4.316522	5.596532	4.956099	5.130656	4.498485
3.937724	4.316522	5.617102	5.030888	5.130656	4.498485
3.937724	4.316522	5.696513	5.032289	5.130656	4.498485
3.937724	4.345964	5.719544	5.032289	5.130656	4.503007
3.937724	4.424897	5.719544	5.032289	5.130656	4.561905
3.937724	4.424897	5.719544	5.032289	5.130656	4.575692
3.937724	4.424897	5.719544	5.032289	5.130656	4.575692
3.937724	4.424897	5.719544	5.032289	5.130656	4.575692
3.937724	4.424897	5.719544	5.032289	5.130656	4.575692
3.937724	4.424897	5.719544	5.032289	5.130656	4.575692
