HLF+/+HFD			HLF-/-HFD		
0.053332	0.062016	0.048191	0.075665	0.05412	0.070546
0.052222	0.062945	0.060458	0.094925	0.060437	0.076323
0.048608	0.060735	0.059009	0.09265	0.067181	0.066921
0.048228	0.058573	0.056685	0.089002	0.091792	0.062922
0.05681	0.054151	0.053422	0.083879	0.067873	0.063652
0.051802	0.050881	0.051111	0.080249	0.080281	0.071294
0.051222	0.062534	0.056811	0.0892	0.070143	0.072017
0.050299	0.068861	0.060363	0.094776	0.044602	0.065134
0.05069	0.064434	0.054676	0.085847	0.046063	0.058279
0.048473	0.064078	0.050882	0.07989	0.061548	0.065613
0.049683	0.066902	0.053481	0.08397	0.065434	0.07201
0.04197	0.058291	0.0522	0.081959	0.079714	0.067125
0.039291	0.059145	0.04571	0.07177	0.062129	0.067307
0.04292	0.052177	0.045947	0.072141	0.059016	0.059254
0.049737	0.058144	0.051858	0.081422	0.045268	0.057726
0.050212	0.065427	0.058787	0.092302	0.059198	0.061014
0.056999	0.060983	0.043622	0.068492	0.060844	0.065419
0.052714	0.052322	0.053661	0.084254	0.060988	0.063394
0.048767	0.048389	0.064028	0.100531	0.068539	0.062007
0.047715	0.046999	0.0574	0.090124	0.067561	0.060257
0.049746	0.052415	0.06154	0.096625	0.062964	0.056611
0.044467	0.055681	0.060702	0.095309	0.075103	0.059202
0.039522	0.055716	0.063674	0.099976	0.075033	0.054899
0.041418	0.064554	0.067587	0.106119	0.06343	0.05065
0.042203	0.064686	0.066294	0.104089	0.052477	0.04796
0.041257	0.058294	0.054982	0.086328	0.064284	0.058656
0.042874	0.05972	0.05851	0.091867	0.057486	0.053766
0.056802	0.067563	0.055785	0.087588	0.069921	0.05938
0.045818	0.051053	0.056724	0.089063	0.072256	0.056262
0.049088	0.062105	0.05438	0.085382	0.051452	0.070748
0.047631	0.055885	0.0732	0.114932	0.081817	0.080932
0.052499	0.08989	0.065075	0.102175	0.058074	0.054157
0.058613	0.083749	0.085726	0.134598	0.09885	0.058453
0.038798	0.07435	0.079782	0.125266	0.085823	0.069533
0.050222	0.05839	0.062773	0.09856	0.058132	0.06531
0.05318	0.0787	0.063014	0.09894	0.074225	0.072442
0.043008	0.063292	0.051262	0.080487	0.058311	0.066776
0.050281	0.074608	0.053991	0.084772	0.058751	0.072602
0.040916	0.070563	0.05816	0.091318	0.061976	0.067195
0.04287	0.062218	0.056779	0.08915	0.075226	0.065735
0.041776	0.062884	0.051581	0.080988	0.058144	0.051222
0.041735	0.059703	0.052653	0.082671	0.073751	0.047398
0.042278	0.06163	0.051919	0.081518	0.072261	0.047146
0.044303	0.077344	0.04991	0.078364	0.07223	0.052376
0.052528	0.060858	0.051166	0.080336	0.084989	0.049442
0.048395	0.069101	0.052341	0.082181	0.075956	0.050989
0.042451	0.058335	0.05905	0.092715	0.080282	0.058983
0.031514	0.057847	0.054276	0.085219	0.072489	0.053578
0.039331	0.052588	0.05202	0.081677	0.076328	0.063232
0.048842	0.052259	0.046938	0.073697	0.073988	0.061571
0.043062	0.051298	0.050543	0.079358	0.078319	0.064094
0.045112	0.053601	0.05583	0.08766	0.062037	0.077056
0.042058	0.054612	0.058601	0.09201	0.058466	0.070029
0.044075	0.055089	0.055377	0.086948	0.067372	0.079742
0.04265	0.057631	0.05107	0.080185	0.076523	0.072361
0.050064	0.052809	0.048476	0.076113	0.054162	0.06972
0.048747	0.04778	0.049671	0.077989	0.053127	0.060051
0.049747	0.047491	0.051042	0.080142	0.055152	0.060269
0.05307	0.049118	0.055894	0.08776	0.056017	0.058986
0.056588	0.05111	0.055239	0.086731	0.052584	0.055177
0.051662	0.054317	0.04804	0.075428	0.052433	0.051422
0.046601	0.057444	0.046402	0.072856	0.080608	0.054184
0.037737	0.053378	0.051769	0.081283	0.044225	0.057199
0.045703	0.055991	0.050857	0.07985	0.06305	0.054948
0.044055	0.058588	0.055875	0.08773	0.074906	0.051934
0.039804	0.059718	0.054684	0.085859	0.064573	0.065236
0.043696	0.067213	0.04924	0.077312	0.062342	0.061083
0.041859	0.054995	0.048663	0.076406	0.059881	0.066493
0.041933	0.049789	0.050628	0.079492	0.054081	0.063623
0.043103	0.055309	0.04739	0.074407	0.056503	0.059114
0.042539	0.05638	0.050523	0.079327	0.052324	0.065687
0.047899	0.058025	0.049366	0.07751	0.074541	0.06574
0.045981	0.053167	0.046122	0.072417	0.071644	0.055163
0.043888	0.045899	0.049642	0.077944	0.067652	0.065062
0.048282	0.048934	0.049759	0.078127	0.048166	0.056271
0.045243	0.06514	0.048059	0.075458	0.049703	0.056513
0.043532	0.063881	0.057483	0.090255	0.056405	0.064843
0.041401	0.060095	0.057641	0.090502	0.066222	0.061108
0.043044	0.071321	0.051403	0.080708	0.053605	0.058964
0.044995	0.071842	0.049157	0.077182	0.072383	0.056621
0.046502	0.070587	0.058411	0.091712	0.068758	0.05758
0.04574	0.059095	0.065001	0.102059	0.075127	0.05892
0.043795	0.064016	0.062184	0.097636	0.075922	0.057137
0.045084	0.055245	0.064473	0.101229	0.086976	0.056524
0.041214	0.056326	0.066354	0.104183	0.07205	0.051898
0.043723	0.055232	0.056534	0.088764	0.055525	0.052812
0.0461	0.046716	0.052368	0.082224	0.069353	0.054643
0.04977	0.05124	0.050373	0.079092	0.063805	0.054304
0.046588	0.053479	0.051067	0.080181	0.079781	0.055251
0.046745	0.055816	0.050298	0.078973	0.064782	0.053107
0.046279	0.054992	0.04871	0.07648	0.058607	0.055401
0.042986	0.058846	0.047023	0.073832	0.063673	0.049564
0.045007	0.056414	0.049707	0.078045	0.061459	0.055064
0.044299	0.060541	0.055644	0.087368	0.07423	0.047897
0.047821	0.058187	0.052463	0.082373	0.074925	0.045907
0.041175	0.065338	0.057202	0.089814	0.080956	0.049855
0.044973	0.071838	0.059671	0.09369	0.059051	0.055046
0.042102	0.060622	0.055657	0.087387	0.048474	0.059138
0.041759	0.045944	0.047196	0.074102	0.065181	0.064128
0.047119	0.048627	0.042573	0.066844	0.072023	0.06537
0.044247	0.056039	0.053834	0.084525	0.059309	0.064466
0.05226	0.058967	0.056181	0.088211	0.054978	0.068735
0.047573	0.054822	0.058994	0.092627	0.086708	0.058605
0.04028	0.066066	0.049738	0.078094	0.048794	0.057895
0.046782	0.076543	0.059243	0.093018	0.05354	0.059461
0.055454	0.069542	0.065559	0.102935	0.063066	0.066552
0.052662	0.061697	0.071922	0.112925	0.064165	0.056001
0.057409	0.057836	0.066816	0.104908	0.058315	0.052907
0.04205	0.052128	0.064704	0.101593	0.059994	0.049114
0.036807	0.045709	0.060219	0.094551	0.06932	0.055812
0.032495	0.043917	0.061122	0.095968	0.065385	0.059868
0.037883	0.048007	0.054535	0.085625	0.080857	0.059924
0.040758	0.048168	0.058585	0.091985	0.072228	0.058146
0.04402	0.050766	0.055361	0.086924	0.065273	0.055575
