0.743694	0.754344	0.747083	0.748282	0.776046	0.882595	0.837782	0.874752	0.895871	0.847741	0.809725	0.893652	0.875684
0.758037	0.756738	0.742168	0.789949	0.821792	0.866876	0.799948	0.85953	0.802866	0.876921	0.81461	0.861156	0.868132
0.772925	0.775086	0.768593	0.842772	0.863454	0.874264	0.80952	0.856679	0.800982	0.841175	0.884251	0.882785	0.851384
0.788802	0.760049	0.759458	0.84407	0.847435	0.886499	0.778611	0.849632	0.856974	0.83653	0.818794	0.867552	0.810649
0.771474	0.742879	0.781351	0.839201	0.834209	0.848831	0.786885	0.813665	0.830421	0.838049	0.868561	0.873725	0.813182
0.775866	0.754248	0.800097	0.836787	0.828816	0.867102	0.839926	0.812039	0.808557	0.803613	0.86746	0.923285	0.845751
0.816237	0.739842	0.788229	0.759533	0.842799	0.867449	0.906607	0.833584	0.7873	0.815099	0.808259	0.879019	0.792538
0.823522	0.767707	0.788826	0.788379	0.824813	0.844768	0.859932	0.826827	0.816425	0.812668	0.874512	0.911402	0.78373
0.814028	0.764957	0.819796	0.798534	0.865451	0.825998	0.848753	0.809968	0.794709	0.804562	0.841223	0.877734	0.766972
0.808774	0.779696	0.848384	0.803151	0.849753	0.82382	0.870669	0.837492	0.862796	0.870163	0.816796	0.842729	0.806863
0.788302	0.752208	0.814712	0.816041	0.827225	0.837927	0.793471	0.801458	0.78598	0.819978	0.84636	0.833035	0.85072
0.770471	0.786276	0.843586	0.818373	0.787185	0.852353	0.788847	0.810379	0.852816	0.839077	0.922675	0.844276	0.892916
0.778438	0.784543	0.80124	0.806489	0.788536	0.798013	0.799459	0.828358	0.776282	0.792508	0.841404	0.840532	0.880222
0.807511	0.76403	0.84042	0.813281	0.8252	0.842285	0.781707	0.86683	0.832552	0.832428	0.797752	0.866734	0.877065
0.770273	0.789955	0.852427	0.773165	0.794736	0.807405	0.795709	0.86876	0.839426	0.860643	0.804697	0.863695	0.899251
0.777557	0.797182	0.855964	0.7933	0.798511	0.801555	0.819667	0.885971	0.86259	0.835443	0.893027	0.872658	0.879058
0.743129	0.812503	0.853263	0.777317	0.807782	0.794471	0.846929	0.857737	0.829814	0.850803	0.917046	0.921238	0.868622
0.75362	0.816252	0.857038	0.774208	0.812609	0.87306	0.838927	0.854172	0.852922	0.868868	0.89191	0.87684	0.888011
0.777342	0.808479	0.840027	0.784444	0.786893	0.881964	0.843635	0.823538	0.883586	0.868671	0.874324	0.894784	0.858895
0.826863	0.755878	0.833796	0.764346	0.798422	0.875483	0.818158	0.830392	0.859408	0.884631	0.95031	0.900745	0.867782
0.851434	0.828642	0.809775	0.74882	0.767526	0.828474	0.776158	0.834894	0.831217	0.874486	0.943527	0.87659	0.822334
0.86655	0.799818	0.80417	0.732106	0.773679	0.847748	0.8013	0.859602	0.832752	0.883585	0.872697	0.826087	0.806851
0.844002	0.790411	0.814885	0.764411	0.800833	0.851627	0.740368	0.834209	0.800902	0.878771	0.863508	0.813083	0.805674
0.85014	0.785659	0.809893	0.81485	0.803337	0.795021	0.750659	0.839353	0.849397	0.852038	0.846698	0.829598	0.84352
0.8112	0.758848	0.806546	0.833407	0.869532	0.813886	0.748851	0.83977	0.832629	0.834014	0.835244	0.860578	0.877747
0.806189	0.798824	0.832792	0.828351	0.855711	0.820284	0.767503	0.864419	0.815705	0.841031	0.832144	0.900738	0.913574
0.816457	0.748732	0.844536	0.743342	0.884163	0.791257	0.755711	0.912651	0.825281	0.855761	0.827873	0.903561	0.900398
0.78296	0.722918	0.862141	0.798269	0.878508	0.793906	0.805646	0.912831	0.860383	0.841596	0.825787	0.892063	0.875868
0.760953	0.70693	0.846431	0.737858	0.841674	0.799972	0.79912	0.883961	0.855504	0.830149	0.87692	0.937876	0.888304
0.78041	0.747269	0.847343	0.758234	0.857452	0.822677	0.789615	0.844608	0.83735	0.787051	0.887265	0.915654	0.884361
0.808066	0.776695	0.848335	0.772615	0.839257	0.793838	0.82316	0.845066	0.823274	0.797784	0.892098	0.905122	0.852804
0.794571	0.737496	0.843071	0.754541	0.802644	0.797765	0.804036	0.8665	0.795514	0.78978	0.867853	0.864804	0.831539
0.738401	0.783736	0.848815	0.717239	0.798932	0.867351	0.843044	0.835766	0.763365	0.765887	0.894585	0.879492	0.821739
0.787007	0.803911	0.814494	0.73644	0.784119	0.746367	0.800358	0.862226	0.735307	0.747278	0.849719	0.892763	0.823212
0.786463	0.833523	0.825279	0.730626	0.754462	0.745272	0.780266	0.890441	0.76226	0.771679	0.84474	0.931226	0.81579
0.863245	0.814173	0.826611	0.726734	0.766909	0.827229	0.791597	0.880756	0.78207	0.759225	0.848405	0.917212	0.83235
0.776212	0.828052	0.844622	0.742	0.76647	0.817694	0.772573	0.851213	0.748728	0.793274	0.850832	0.905877	0.843764
0.763815	0.822348	0.843509	0.738753	0.762492	0.821684	0.825748	0.833679	0.804437	0.778337	0.84921	0.89934	0.86338
0.757164	0.824999	0.82108	0.743088	0.776268	0.859609	0.805873	0.840272	0.794325	0.777542	0.883885	0.930476	0.875244
0.766231	0.875628	0.858638	0.76687	0.809922	0.852468	0.832945	0.858663	0.78962	0.779045	0.86429	0.975477	0.87331
0.744848	0.815317	0.873903	0.746593	0.809532	0.883954	0.848958	0.849641	0.765963	0.777406	0.851258	0.979715	0.88617
0.738584	0.881135	0.843221	0.787482	0.792933	0.873407	0.794643	0.834715	0.766297	0.79281	0.834552	0.958589	0.904055
0.748047	0.790313	0.805583	0.772849	0.848981	0.872338	0.795436	0.849799	0.831189	0.813677	0.885352	0.912856	0.883192
0.745501	0.744424	0.793477	0.852119	0.832699	0.890207	0.807182	0.855486	0.807339	0.849038	0.85986	0.885708	0.839581
0.804025	0.791133	0.801292	0.863088	0.814631	0.863175	0.82216	0.894301	0.827277	0.872899	0.88041	0.930572	0.876873
0.838142	0.768901	0.822672	0.806111	0.768516	0.860104	0.915854	0.84926	0.798425	0.899549	0.866597	0.938398	0.875215
0.863162	0.817571	0.810901	0.776447	0.751285	0.878529	0.823906	0.87775	0.817226	0.906799	0.881778	0.878644	0.864796
0.905297	0.844251	0.807429	0.838896	0.748971	0.877056	0.869976	0.919117	0.856488	0.904322	0.862502	0.878119	0.847685
0.867215	0.871091	0.761166	0.774435	0.775416	0.86778	0.845071	0.886028	0.872897	0.870189	0.850536	0.911184	0.829291
0.882378	0.864475	0.844662	0.790859	0.766283	0.835735	0.877799	0.888576	0.877719	0.859202	0.856763	0.889437	0.842987
0.858783	0.856546	0.81102	0.813779	0.82873	0.842047	0.853134	0.873941	0.833568	0.860264	0.807875	0.874525	0.805647
0.887687	0.840755	0.793239	0.826496	0.869583	0.943133	0.868415	0.864936	0.802609	0.857434	0.80796	0.91009	0.828329
0.83537	0.874275	0.808945	0.836265	0.88403	0.916816	0.850159	0.911014	0.835022	0.843821	0.817279	0.920849	0.8707
0.805494	0.855444	0.786476	0.770765	0.885084	0.913842	0.852132	0.899883	0.879011	0.826102	0.801332	0.941123	0.947332
0.829875	0.851168	0.769998	0.760568	0.859208	0.910496	0.857902	0.908394	0.857638	0.820746	0.829439	0.91618	0.95013
0.828589	0.843317	0.791679	0.778268	0.846001	0.898789	0.832174	0.89009	0.872456	0.828063	0.805619	0.864263	0.882559
0.80808	0.83708	0.809149	0.813381	0.827237	0.931403	0.803799	0.881701	0.838019	0.829307	0.83199	0.869329	0.890135
0.789015	0.814982	0.788636	0.818143	0.833662	0.887811	0.815237	0.879906	0.782302	0.807831	0.868379	0.87447	0.899152
0.767071	0.81585	0.820829	0.800307	0.78677	0.855195	0.808795	0.865302	0.863556	0.800507	0.893468	0.880293	0.910991
0.794992	0.806488	0.843655	0.763463	0.802426	0.858987	0.855982	0.901917	0.849701	0.813128	0.904218	0.882991	0.922107
0.774585	0.818466	0.897756	0.774956	0.786968	0.854652	0.834386	0.892333	0.824667	0.803996	0.939699	0.860441	0.877399
0.846575	0.82188	0.891543	0.752912	0.773588	0.846175	0.860144	0.896537	0.855306	0.802477	0.914634	0.857977	0.871237
0.773232	0.795304	0.880658	0.732017	0.741311	0.849572	0.835468	0.89758	0.834574	0.864799	0.938933	0.805945	0.858237
0.764445	0.76362	0.862701	0.743685	0.755679	0.826027	0.866816	0.864008	0.827508	0.874841	0.909952	0.81774	0.828621
0.790995	0.770181	0.849367	0.729826	0.790281	0.846906	0.806857	0.871908	0.814098	0.8857	0.88027	0.806831	0.81204
0.846852	0.761146	0.799376	0.757212	0.756084	0.902693	0.840929	0.878639	0.891494	0.881226	0.853236	0.836431	0.817716
0.827223	0.773782	0.792642	0.748409	0.781682	0.898309	0.817907	0.873689	0.876009	0.858595	0.836969	0.877965	0.877399
0.782776	0.769819	0.800298	0.70474	0.804962	0.888071	0.767977	0.864408	0.921978	0.872585	0.841413	0.845649	0.840119
0.802102	0.770621	0.818547	0.716129	0.837668	0.870966	0.79314	0.841699	0.876331	0.855253	0.88984	0.885876	0.893353
0.84461	0.761722	0.794098	0.734066	0.827489	0.885375	0.765842	0.851582	0.866728	0.854943	0.92525	0.881216	0.848795
0.86814	0.79278	0.829883	0.762526	0.866711	0.906303	0.821367	0.858355	0.802358	0.83508	0.967181	0.908773	0.853846
0.86959	0.710208	0.826745	0.746451	0.839686	0.873954	0.794752	0.871676	0.804146	0.813126	0.906415	0.902634	0.810952
0.84749	0.764199	0.807609	0.795066	0.871864	0.877661	0.763488	0.847057	0.853306	0.823158	0.870688	0.912216	0.77783
0.843725	0.791967	0.819886	0.761397	0.903907	0.947222	0.783206	0.8817	0.811248	0.853144	0.876554	0.891756	0.791333
0.817092	0.871557	0.79883	0.787282	0.885297	0.889316	0.798802	0.863323	0.814656	0.832544	0.846299	0.863433	0.761706
0.784599	0.880646	0.84695	0.889613	0.881671	0.914498	0.813204	0.827561	0.816295	0.818887	0.85668	0.884589	0.819916
0.76788	0.88362	0.784383	0.792142	0.816634	0.880883	0.792082	0.81601	0.800673	0.814382	0.847462	0.843957	0.790133
0.767689	0.860172	0.827453	0.7919	0.833574	0.912456	0.816305	0.819601	0.782448	0.784614	0.829135	0.829362	0.783894
0.772973	0.91384	0.854911	0.770257	0.849447	0.889462	0.982539	0.858438	0.788723	0.833736	0.792681	0.808452	0.791188
0.791124	0.834352	0.871373	0.789053	0.878843	0.854505	0.862074	0.863906	0.795114	0.817318	0.832428	0.808716	0.815188
0.804871	0.847432	0.893389	0.730136	0.879313	0.910262	0.856605	0.862565	0.813265	0.860619	0.841571	0.78755	0.888825
0.780912	0.810386	0.875936	0.764865	0.849398	0.905805	0.862247	0.87552	0.78091	0.864782	0.839082	0.804181	0.900307
0.77394	0.802247	0.885452	0.76859	0.864375	0.85581	0.876052	0.857858	0.790043	0.859754	0.847665	0.816401	0.895752
0.779527	0.798936	0.885166	0.72971	0.800907	0.853326	0.867253	0.862989	0.859179	0.847413	0.872172	0.81644	0.890796
0.801631	0.819087	0.864307	0.793288	0.798468	0.836305	0.862284	0.879796	0.911676	0.816323	0.859164	0.806309	0.833819
0.801437	0.804939	0.860767	0.740273	0.80313	0.886165	0.859677	0.864089	0.906462	0.815177	0.84263	0.859258	0.860088
0.829268	0.776228	0.843916	0.740253	0.792835	0.87597	0.854506	0.855226	0.886649	0.808335	0.88934	0.914629	0.848603
0.842793	0.818417	0.847931	0.689446	0.762732	0.878381	0.86775	0.858168	0.874847	0.826952	0.857645	0.860788	0.840435
0.820795	0.854643	0.843262	0.772113	0.805566	0.858152	0.827328	0.845668	0.861758	0.868581	0.871783	0.858965	0.816772
0.813213	0.889849	0.816234	0.8128	0.859054	0.838371	0.840316	0.863664	0.85559	0.878229	0.894093	0.875796	0.813679
0.825779	0.866575	0.809595	0.820815	0.859547	0.883109	0.910978	0.834736	0.825618	0.919528	0.937372	0.902251	0.816423
0.836524	0.844255	0.851503	0.777433	0.808431	0.794904	0.879724	0.849599	0.84473	0.877206	0.880584	0.94139	0.888002
0.865167	0.906169	0.822412	0.778159	0.807686	0.79947	0.887657	0.908388	0.860464	0.872463	0.868628	0.916816	0.871836
0.871895	0.926898	0.776653	0.797539	0.828508	0.796216	0.92665	0.876656	0.843983	0.847587	0.847475	0.879013	0.838105
0.861486	0.904315	0.778708	0.791291	0.828606	0.77757	0.868749	0.873501	0.806017	0.859332	0.782035	0.810704	0.82218
0.887839	0.84505	0.767533	0.766626	0.818488	0.791317	0.869143	0.895822	0.795277	0.808534	0.774242	0.828465	0.823459
0.912115	0.878606	0.78117	0.824646	0.807096	0.864729	0.889619	0.874462	0.781994	0.793403	0.826001	0.851839	0.83836
0.893681	0.875307	0.799618	0.797347	0.764451	0.851485	0.909078	0.869947	0.775695	0.783046	0.855929	0.874391	0.860061
0.89164	0.873298	0.796988	0.801376	0.779665	0.837747	0.890913	0.852081	0.766557	0.808418	0.868841	0.875254	0.868469
0.854613	0.811883	0.79492	0.794268	0.759194	0.825939	0.873243	0.837014	0.773257	0.82728	0.832738	0.834185	0.831997
0.840611	0.785519	0.823176	0.821011	0.765383	0.806347	0.879209	0.847691	0.776946	0.855728	0.828507	0.857968	0.878014
0.824563	0.818446	0.830596	0.816701	0.758314	0.842627	0.889159	0.870847	0.777368	0.852249	0.86107	0.87394	0.892357
0.854071	0.842897	0.822217	0.811209	0.803711	0.881556	0.874149	0.851597	0.764868	0.855608	0.872643	0.870614	0.87648
0.838586	0.816899	0.864653	0.794158	0.837365	0.89799	0.833992	0.842914	0.782867	0.865156	0.842843	0.873071	0.85591
0.817959	0.820606	0.89842	0.789156	0.836567	0.791243	0.859981	0.838983	0.855566	0.926616	0.830835	0.919498	0.840307
0.795095	0.803386	0.895937	0.742271	0.819994	0.852051	0.849205	0.83251	0.90722	0.95848	0.886218	0.857083	0.853112
0.812932	0.805988	0.871622	0.76865	0.825356	0.837025	0.893024	0.845403	0.86956	0.935073	0.920584	0.879932	0.872121
0.81037	0.821117	0.827648	0.762088	0.886497	0.870958	0.910358	0.917104	0.8597	0.874217	0.896764	0.886172	0.873721
0.803287	0.781458	0.792941	0.816069	0.885094	0.940883	0.870598	0.842024	0.857732	0.829955	0.910599	0.890291	0.871187
0.807796	0.84395	0.836943	0.800981	0.8948	0.922342	0.861096	0.848137	0.86455	0.870788	0.901319	0.921189	0.849857
0.799856	0.865112	0.827068	0.806294	0.8903	0.895359	0.86876	0.887812	0.828908	0.861969	0.915532	0.939926	0.843561
0.805798	0.868189	0.878056	0.816355	0.901016	0.869935	0.881748	0.904493	0.807454	0.852031	0.890235	0.947561	0.845216
0.844835	0.848098	0.849829	0.819446	0.873952	0.879675	0.920302	0.865823	0.83446	0.887902	0.862075	0.952929	0.838311
0.8778	0.844819	0.833368	0.82374	0.863955	0.869751	0.896964	0.889389	0.825977	0.835484	0.82133	0.935649	0.804446
0.910704	0.875105	0.829835	0.803364	0.809072	0.891844	0.877679	0.900979	0.815673	0.831693	0.82687	0.893097	0.844685
0.899512	0.863923	0.858438	0.784218	0.853387	0.886053	0.864779	0.855998	0.826079	0.802975	0.841232	0.896568	0.876299
0.894785	0.871495	0.905701	0.781823	0.868064	0.864765	0.859967	0.841513	0.820504	0.877462	0.848771	0.904112	0.858489
0.894334	0.853427	0.892988	0.817806	0.860539	0.855978	0.902999	0.856716	0.817224	0.939469	0.865655	0.900184	0.85991
0.890393	0.849381	0.835493	0.815938	0.86385	0.840591	0.904184	0.872019	0.827181	0.910828	0.894418	0.893449	0.854969
0.86636	0.87028	0.862771	0.782976	0.85085	0.840249	0.86853	0.882877	0.844413	0.881006	0.90633	0.919627	0.863843
0.891297	0.853292	0.837709	0.800928	0.82908	0.866234	0.856957	0.865865	0.845887	0.880531	0.88514	0.952551	0.867024
0.836475	0.820803	0.829169	0.805584	0.825082	0.891009	0.835258	0.840362	0.85935	0.899301	0.91014	0.954575	0.87034
0.875813	0.849606	0.870399	0.82415	0.816233	0.854101	0.854492	0.875077	0.85709	0.889531	0.906835	0.939335	0.856403
0.879638	0.864941	0.844021	0.856425	0.823805	0.823657	0.937079	0.861301	0.862644	0.887782	0.868133	0.921254	0.869465
0.869688	0.847655	0.840029	0.830723	0.792053	0.81182	0.925982	0.885931	0.83427	0.899403	0.891854	0.91668	0.867125
0.87365	0.884942	0.872479	0.792567	0.802701	0.806825	0.90407	0.913133	0.800922	0.883995	0.902414	0.935532	0.874993
0.839505	0.860554	0.872531	0.794281	0.817385	0.843284	0.914724	0.88712	0.849537	0.900301	0.856868	0.94558	0.858811
0.848706	0.839703	0.822892	0.76043	0.851505	0.85334	0.903451	0.923147	0.834882	0.905049	0.843401	0.952873	0.854154
0.848417	0.833186	0.83132	0.760014	0.789728	0.82303	0.883094	0.916765	0.805721	0.881695	0.906471	0.898188	0.844097
0.864226	0.851503	0.856209	0.731318	0.776764	0.794564	0.874158	0.89912	0.815649	0.88034	0.856428	0.900388	0.827004
0.831003	0.854021	0.854141	0.733609	0.782242	0.834768	0.895506	0.907465	0.834748	0.8803	0.883443	0.909045	0.833185
0.877143	0.879077	0.862569	0.76376	0.811083	0.876838	0.873498	0.894136	0.82983	0.893126	0.927417	0.904663	0.880205
0.841306	0.897526	0.829132	0.754218	0.795188	0.867132	0.845526	0.892767	0.85276	0.893302	0.893785	0.895549	0.85824
0.835688	0.890736	0.841768	0.817796	0.84571	0.880125	0.843136	0.911778	0.878278	0.918268	0.871866	0.917419	0.866322
0.837337	0.876815	0.845245	0.838855	0.847601	0.876962	0.846221	0.899884	0.86101	0.935344	0.871865	0.880509	0.874789
0.845946	0.927471	0.854157	0.845681	0.826977	0.914541	0.84722	0.918008	0.815254	0.886154	0.919343	0.905808	0.905145
0.849873	0.902511	0.833723	0.768682	0.850046	0.93705	0.872661	0.902508	0.810944	0.860122	0.914085	0.911371	0.879891
0.8786	0.848242	0.851034	0.834969	0.873018	0.927914	0.85531	0.883748	0.814071	0.856062	0.934314	0.920528	0.896818
0.888758	0.876036	0.845327	0.844537	0.844219	0.932726	0.853883	0.901585	0.841168	0.880486	0.920176	0.965169	0.85104
0.875594	0.891383	0.820264	0.801887	0.816255	0.926225	0.882486	0.907229	0.833752	0.878603	0.888862	0.945086	0.816845
0.89329	0.887194	0.794983	0.83196	0.838524	0.884703	0.883443	0.893705	0.838412	0.885972	0.858563	0.921919	0.822838
0.884158	0.86926	0.848877	0.826449	0.822906	0.881681	0.859617	0.876111	0.860505	0.895272	0.897962	0.939873	0.900373
0.880382	0.860863	0.878338	0.798131	0.823205	0.86624	0.836579	0.883709	0.855682	0.894018	0.899932	0.924921	0.922958
0.873649	0.865652	0.892229	0.820693	0.819562	0.865319	0.811598	0.905712	0.85232	0.896613	0.927167	0.908455	0.900517
0.850338	0.849639	0.90683	0.799487	0.8048	0.857411	0.844454	0.894823	0.814941	0.897024	0.921292	0.872911	0.900712
0.834278	0.841587	0.89176	0.78052	0.782544	0.860312	0.830586	0.877429	0.812957	0.917867	0.894504	0.866362	0.899078
0.85947	0.855593	0.873538	0.744474	0.79523	0.82551	0.829805	0.900631	0.818145	0.904165	0.895526	0.881945	0.862381
0.870748	0.877297	0.846096	0.791069	0.750072	0.857928	0.837985	0.90772	0.828707	0.877849	0.917085	0.924405	0.867809
0.842457	0.872793	0.826335	0.788897	0.773661	0.879126	0.868701	0.895383	0.830955	0.892901	0.899625	0.915578	0.87701
0.868381	0.887408	0.843773	0.778932	0.793817	0.833195	0.881947	0.892645	0.859138	0.883043	0.908556	0.924868	0.941167
0.844537	0.908729	0.850935	0.774338	0.77393	0.824304	0.880582	0.898757	0.843313	0.891366	0.905352	0.918796	0.930355
0.833656	0.908119	0.912773	0.747625	0.804529	0.920216	0.873587	0.912352	0.838871	0.859639	0.902836	0.901471	0.883419
0.857536	0.894506	0.876651	0.731782	0.819881	0.883319	0.875833	0.886783	0.871919	0.872876	0.90961	0.887543	0.896775
0.857115	0.88716	0.823309	0.776179	0.845995	0.888032	0.832919	0.910045	0.856786	0.862366	0.924218	0.883708	0.913774
0.843618	0.881138	0.888403	0.813511	0.822098	0.85134	0.857099	0.839948	0.849635	0.872781	0.896545	0.893909	0.90436
0.871513	0.862533	0.885508	0.799859	0.865003	0.898556	0.867399	0.874173	0.831073	0.832695	0.869638	0.92494	0.909296
0.853419	0.872044	0.90443	0.781296	0.828884	0.894915	0.866855	0.891441	0.794464	0.831752	0.847684	0.958696	0.907219
0.888953	0.896425	0.897474	0.799042	0.825575	0.879654	0.87288	0.896567	0.767428	0.847052	0.886012	0.896981	0.916167
0.846836	0.857061	0.830662	0.817212	0.846398	0.879964	0.830692	0.880762	0.784792	0.8943	0.89561	0.89536	0.885642
0.81627	0.846066	0.775858	0.830045	0.812209	0.876414	0.822404	0.897331	0.831077	0.904439	0.904385	0.891171	0.898593
0.791908	0.880188	0.85393	0.814344	0.797736	0.902684	0.843252	0.877089	0.840145	0.896964	0.892785	0.900582	0.903599
0.792138	0.917228	0.898845	0.813231	0.788859	0.875563	0.878357	0.873633	0.869552	0.879965	0.929429	0.922399	0.896497
0.802756	0.852509	0.90262	0.818242	0.793958	0.871136	0.872963	0.85876	0.864712	0.848963	0.920392	0.8854	0.915439
0.806702	0.853486	0.866297	0.811276	0.792174	0.8965	0.842822	0.850291	0.853331	0.833852	0.903528	0.894251	0.904451
0.831371	0.873664	0.821634	0.843516	0.806693	0.886395	0.837264	0.834753	0.873969	0.827009	0.900185	0.882974	0.901618
0.839243	0.868048	0.835567	0.838273	0.782751	0.890048	0.828722	0.864302	0.850135	0.846093	0.917493	0.917283	0.893866
0.876781	0.886762	0.84551	0.830073	0.800054	0.877572	0.848682	0.916726	0.887228	0.836913	0.906656	0.943613	0.866921
0.877115	0.860144	0.881452	0.83035	0.827369	0.933434	0.801481	0.924236	0.868438	0.793195	0.902593	0.895006	0.882158
0.847285	0.884891	0.897954	0.845706	0.820762	0.903016	0.825427	0.901343	0.874259	0.774348	0.891325	0.882669	0.89002
0.837533	0.897466	0.878914	0.826621	0.819972	0.891777	0.833019	0.915012	0.894808	0.806283	0.868632	0.905338	0.871454
0.817621	0.872866	0.857126	0.814662	0.832842	0.874049	0.824456	0.88572	0.852074	0.803477	0.826983	0.889162	0.867093
0.815581	0.847234	0.863638	0.837902	0.85129	0.870549	0.879526	0.855216	0.833298	0.840052	0.819958	0.934378	0.866522
0.801543	0.829714	0.857073	0.842584	0.881572	0.884013	0.88201	0.903397	0.832988	0.863065	0.871316	0.923244	0.853532
0.80263	0.836614	0.87657	0.855266	0.88756	0.881568	0.915524	0.888312	0.852003	0.864784	0.900167	0.93018	0.873343
0.802945	0.812011	0.889702	0.837206	0.818234	0.874082	0.909734	0.886394	0.83149	0.872937	0.871209	0.882013	0.859329
0.835777	0.856775	0.879896	0.819134	0.819028	0.856661	0.930682	0.885646	0.826672	0.885944	0.840178	0.864944	0.838819
0.856397	0.882953	0.877836	0.812973	0.814334	0.837223	0.869796	0.861363	0.889942	0.900084	0.853974	0.848688	0.85936
0.830448	0.84122	0.852329	0.818632	0.835021	0.874088	0.857351	0.864612	0.863425	0.869335	0.858686	0.851551	0.894881
0.822086	0.82393	0.821958	0.788751	0.793789	0.893725	0.840655	0.89134	0.838944	0.852346	0.868403	0.867971	0.868436
